id,comments
4452684864382196,129
4452680963469516,175
4452677314067503,119
4452673539532058,406
4452669513509837,183
4452667244340327,48
4452662218792456,270
4452659589022287,55
4452654417523691,141
4452647115046426,238
4452635790758007,154
4452630740770391,169
4452626983286694,202
4452621513349361,258
4452617125781914,203
4452616668914292,211
4452613154003619,465
4452611355305125,396
4452604304424351,48
4452597799138041,137
4452594271747911,169
4452587405791108,60
4452586717364791,175
4452579167967591,186
4452575141430543,91
4452564467125131,68
4452560326446751,128
4452556384389679,130
4452435634324776,88
4452428189587223,183
4452420387660349,340
4452413072932924,60
4452405523401264,85
4452397973715140,137
4452390424523351,72
4452385164084675,59
4452382874519481,45
4452376197417951,290
4452367774253388,189
4452360233466873,172
4452352674937863,98
4452345126045986,92
4452337575474722,30
4452330026160321,78
4452322476437034,120
4452316931448223,87
4452314939005042,136
4452307011892415,121
4452299826634779,34
4452292277122332,243
4452284731327533,50
4452269627907477,427
4452262078004604,69
4452254532852259,88
4452250757903326,102
4452246978984013,112
4452242964631911,355
4452239219605672,108
4452231749460641,56
4452228104177121,341
4452216779314469,182
4452212761361757,53
4452209229594803,227
4452193886835569,343
4452073552267084,104
4452065785245371,110
4452058238997132,109
4452050840592259,71
4452043135920933,277
4452035586230169,355
4452028036435640,145
4452020485975594,71
4452005395506217,153
4452001557764191,64
4451997837614241,249
4451994284993879,38
4451990257650535,55
4451982750663920,138
4451975187618433,328
4451967638156574,173
4451960096564898,137
4451952538183657,106
4451944988729970,48
4451939200517740,94
4451937439036806,99
4451929914479617,150
4451922339314116,131
4451918569337464,113
4451914790428728,155
4451907244705981,75
4451899694206596,150
4451892140606416,60
4451888688435253,76
4451884591173060,194
4451877045853507,128
4451869491381712,398
4451861941423957,350
4451850621116532,539
4451846842300056,67
4451839305413128,100
4451831750610998,228
4451738348473987,172
4451732828275862,158
4451713463406106,144
4451710879394907,130
4451706454399267,49
4451695847156562,192
4451692072605926,60
4451688297608821,235
4451684459370203,54
4451680748094201,72
4451673198116466,216
4451666563119268,70
4451665652787044,82
4451661890402948,21
4451658098881843,41
4451654323688320,55
4451650745746053,409
4451647784582290,277
4451643292159010,58
4451639479921791,346
4451637344895890,20
4451636355721544,23
4451635272941962,33
4451632022650732,125
4451629158351502,268
4451625273472385,105
4451620353775875,83
4451616868439477,161
4451612548814393,393
4451608757215506,281
4451601483829998,28
4451597449093746,205
4451593925921823,72
4451590154513730,140
4451586794931210,13
4451582601558093,181
4451578830856031,90
4451575051227359,132
4451571292702105,75
4451567514049507,328
4451559951734830,121
4451556181420797,63
4451549507500654,144
4451545725176059,119
4451537868590611,111
4451535490396544,42
4451533322411392,88
4451532579431977,89
4451531916671865,65
4451531678349423,44
4451527361821155,60
4451518239439584,218
4451516796844373,73
4451514174674752,108
4451507548604669,107
4451501256489559,177
4451501009587715,211
4451499553735258,111
4451498874416137,55
4451498685258153,244
4451493304261105,71
4451489995174435,262
4451484118589721,76
4451476653021633,94
4451469111642209,501
4451352413814963,68
4451348344923900,80
4451346675327268,59
4451341009397798,168
4451337233883461,81
4451333459871077,212
4451325531800863,208
4451324076349832,112
4451322134952578,53
4451319618411132,119
4451316019389503,85
4451314584874162,150
4451311062119753,192
4451304153539061,87
4451299309088067,359
4451295710257632,201
4451291940485563,75
4451288165259084,85
4451282779777287,28
4451280610860095,133
4451276596748141,62
4451273237361862,22
4451269290446844,65
4451261737317229,37
4451257961803882,112
4451254190968185,33
4451251670899193,410
4451248210537622,30
4451230690544864,55
4451227767564754,216
4451223988036930,51
4451213229765838,15
4451212663193717,80
4451205113503611,75
4451197572263005,263
4451190014020513,87
4451186239788311,205
4451176177711833,253
4451172401810677,70
4451161073231944,204
4451157705312718,45
4451154790471575,154
4451152395104544,80
4451145802128632,125
4451144715806069,160
4451140957956605,371
4451137166429297,224
4451133394810735,375
4451122066764013,175
4451114521424786,156
4451106975076281,118
4450986133805044,199
4450982551221465,154
4450978621411412,241
4450974846767302,57
4450971084357435,167
4450964000263109,391
4450959495537543,108
4450959318881078,317
4450940872811101,128
4450936934158147,253
4450933574179126,61
4450929548253902,133
4450925781293014,592
4450920580961164,86
4450916906216389,103
4450916042271591,238
4450910682452262,591
4450908160777893,9
4450905077933993,131
4450900900526851,113
4450895574330571,276
4450891765407407,161
4450888023964812,187
4450882877699043,288
4450879530576418,36
4450869154201233,91
4450820328698567,134
4450817677047098,222
4450812270895400,49
4450808752402584,162
4450804977182877,291
4450800502246053,128
4450799234685332,29
4450797431693123,114
4450793652861468,51
4450789982043531,328
4450786102619890,55
4450774782199523,205
4450769657208438,392
4450765601271913,203
4450764711372876,229
4450760169647744,98
4450752158479793,217
4450744591355137,329
4450737214399809,195
4450623678082552,113
4450620004320772,90
4450616489156219,208
4450608696510360,120
4450604917300142,279
4450601129714915,222
4450597354375376,59
4450593601371423,216
4450589809356750,178
4450582260043229,72
4450579831518429,180
4450570805438905,170
4450560939935873,50
4450556799690304,59
4450552056479912,271
4450548813993706,397
4450541385890955,245
4450527976912854,52
4450525632466267,145
4450521874259809,45
4450518082753632,46
4450514731602214,20
4450511790746651,204
4450508112309640,172
4450502986989653,120
4450499098611471,152
4450495437605944,193
4450491343736536,59
4450487648266584,62
4450483832103378,42
4450472783973512,112
4450465234010162,211
4450457684629376,225
4450450143600228,167
4450444468542175,136
4450442333069722,353
4450435396147958,153
4450434796278426,501
4450427489446073,43
4450422372476032,323
4450417930710612,93
4450413636426240,155
4450407411920051,229
4450403682396566,69
4450397030414846,177
4450393259763113,65
4450389741303704,182
4450382203618553,128
4450261764294058,78
4450257624716802,141
4450253841379610,159
4450249923733109,125
4450248808549505,166
4450244839874048,124
4450238796465628,202
4450234971632062,58
4450231200350719,176
4450227564218896,151
4450223407694408,166
4450216096490835,171
4450208547221489,59
4450207536204020,43
4450207360343878,128
4450205024057177,83
4450201433626514,64
4450193430318418,213
4450189668669668,98
4450184358274768,48
4450181879189098,14
4450178352630498,247
4450175471186351,55
4450170794460907,72
4450164649248781,25
4450163546902082,167
4450158987549580,160
4450155945992268,192
4450151588414128,228
4450148145156811,580
4450143594300110,65
4450140473399654,102
4450136953994322,200
4450133049455964,278
4450129287150484,76
4450125495821263,186
4450121481691598,238
4450117920642919,75
4450111642021319,119
4450095309458154,148
4450092809814878,82
4450087775948621,146
4450083976739780,90
4450080206018637,71
4450075163849360,293
4450063810510219,155
4450055597554337,75
4450055157698079,190
4450050258729416,132
4450049998236527,216
4450046227467031,170
4450042448552366,233
4450027356986726,352
4450019812083374,413
4449910596585067,179
4449898852186327,73
4449895286706648,74
4449891453905508,345
4449880204574175,175
4449876354182864,94
4449869601413401,338
4449866418116483,259
4449865034019285,162
4449861254844304,71
4449857350120809,131
4449855449492477,131
4449850034512931,159
4449846154823587,330
4449838617654500,117
4449831055913769,163
4449823493502300,508
4449815956462354,125
4449808406248172,250
4449800856724805,83
4449785757179071,150
4449780191363755,81
4449778206884286,79
4449774759932989,92
4449765246899051,219
4449763107504777,113
4449742161425218,223
4449735181792203,18
4449733554680885,237
4449725359529582,90
4449717809828833,92
4449710259219938,290
4449691259317036,200
4449687748218337,190
4449680060431769,203
4449664969906416,580
4449657431939751,270
4449550183636287,161
4449536758439202,99
4449532844480125,308
4449526796046565,90
4449521515873075,167
4449513982665497,451
4449506441222622,129
4449502490428660,228
4449491316469596,71
4449484018753905,297
4449477114863481,150
4449470517785673,134
4449468668082498,119
4449461785194445,275
4449453576678631,85
4449446022158787,247
4449438468866183,590
4449430730468976,197
4449422236374015,50
4449415819211282,170
4449408269584794,401
4449403199156881,298
4449400736658730,32
4449393178148269,106
4449388878935975,79
4449385620346145,94
4449378075344756,570
4449374677687456,119
4449373411048048,96
4449370604686373,93
4449365307540279,67
4449362970678651,216
4449357753597798,60
4449302581165594,253
4449295036154722,198
4449180741064777,94
4449175288488736,122
4449174675967423,92
4449166678236032,237
4449161484921837,43
4449157102048985,83
4449151578290852,247
4449146309850792,30
4449144028680032,199
4449140266725662,91
4449136479186639,97
4449128933467717,418
4449125393341825,201
4449121379279317,99
4449113829032822,483
4449110058627356,278
4449106280212326,477
4449091180490051,508
4449080383840688,228
4449075837718574,344
4449068531271414,218
4449066245392128,299
4449062961192469,99
4449061497008985,126
4449053431477237,146
4449045881861347,398
4449042106999158,123
4449038751882438,514
4449035337097026,163
4449030782425866,331
4449027007877204,406
4449023232291346,175
4449015682998249,222
4449011912386771,22
4449008132964468,157
4449001841101973,240
4448999317095344,67
4448997781017119,62
4448993033598691,408
4448987991817525,556
4448987866162459,46
4448983990407478,337
4448980794605454,600
4448965351511949,140
4448956543533747,342
4448952554817906,50
4448951509869880,229
4448947907246232,335
4448943951567248,100
4448936427724840,130
4448825529439951,92
4448816713675806,61
4448811747640317,96
4448808626336024,154
4448804054501577,106
4448800317906519,89
4448796505262460,160
4448788058000733,82
4448784995882876,129
4448781406084737,105
4448777626324486,201
4448773856019034,200
4448766541251324,56
4448762778738043,208
4448758764830723,14
4448753974530458,190
4448751005279612,29
4448740117105829,75
4448737600124173,110
4448735096404797,47
4448732567001414,21
4448728796815661,188
4448723759286762,70
4448720550481440,67
4448713441061459,133
4448709930651892,63
4448706143597173,176
4448701659485725,249
4448694822806974,52
4448691043173629,297
4448684194892566,157
4448679719085219,101
4448675944301185,79
4448672034783848,184
4448668393948294,174
4448664619345398,36
4448660844944366,481
4448653295258399,424
4448645744756084,133
4448637944170654,253
4448630646186226,146
4448623348107844,153
4448619341902143,171
4448615487148359,77
4448611649722294,95
4448608013641457,92
4448604712545697,347
4448601550088636,74
4448596726046460,119
4448585284608218,258
4448581333794262,319
4448577814743670,342
4448570248177808,285
4448449422302646,146
4448441902536948,143
4448437686253223,255
4448436633675601,135
4448434352298679,116
4448426798733670,139
4448424017882964,67
4448421769166143,134
4448418577342046,203
4448416362771735,34
4448411703505542,82
4448407940318737,242
4448404153509981,117
4448399120378811,124
4448395932784763,63
4448393847419054,259
4448391654511194,74
4448390312527834,44
4448389053897750,25
4448381504165952,85
4448377729284232,112
4448373953797509,105
4448366400852317,284
4448362399482410,233
4448358859198502,55
4448354702549035,289
4448351305319531,93
4448347278696585,69
4448343684288502,218
4448341193052314,184
4448336205146484,179
4448332434543759,93
4448328656035546,94
4448321102315993,120
4448317331326570,219
4448306002788595,99
4448302239758738,96
4448298457296635,139
4448296120855226,141
4448290902973559,206
4448287131730578,350
4448283357600239,264
4448273853050168,62
4448271856751008,65
4448268257475875,174
4448260704207399,347
4448257545178378,41
4448245604038779,108
4448239296655130,307
4448234284014462,169
4448230504644210,261
4448223370500077,184
4448215413418091,288
4448211651529825,218
4448207860382786,328
4448086892371468,108
4448084409021070,204
4448079510334844,275
4448074480569103,288
4448070530258652,121
4448066926780779,127
4448062862350839,329
4448060404702741,77
4448056861213885,547
4448051118447049,276
4448049310826857,82
4448037990440902,107
4448034211133333,382
4448026665671601,67
4448024531401717,89
4448019115683931,166
4448011562463575,251
4448004021190028,115
4448000241465461,49
4447998764933304,56
4447996463022532,545
4447992692440552,84
4447988912720858,64
4447983711585274,83
4447981371158200,108
4447975986131060,71
4447967287520181,59
4447963285771879,24
4447958726333431,181
4447955513958918,26
4447943627456839,77
4447936064513823,179
4447928523019240,218
4447920969796761,95
4447913419846485,214
4447894545593206,211
4447890770461576,116
4447883220664669,115
4447868121701804,139
4447860554257748,371
4447853030509907,231
4447849251103404,133
4447845237027624,460
4447725464472593,67
4447719638215679,202
4447709757372962,202
4447705566721522,58
4447702022143670,172
4447698931828193,235
4447694472802876,74
4447690466900378,230
4447686922963932,213
4447679373728642,137
4447671827359187,149
4447667817797344,265
4447666794283604,97
4447664299398903,365
4447660657884871,56
4447659240731090,46
4447655956464940,37
4447652949177678,142
4447645214608753,80
4447641624294468,59
4447634083194863,52
4447626289831227,61
4447622968705720,352
4447615200452774,31
4447610309909877,261
4447603876245109,140
4447596330304336,86
4447588785002468,22
4447581226538498,241
4447573676500981,86
4447566131050668,179
4447555267739224,48
4447551031515543,55
4447543477454096,107
4447535751912835,56
4447532576860592,122
4447528378828264,213
4447524607674998,289
4447513530472206,298
4447505741361752,153
4447498082643772,172
4447490638365243,301
4447484807846316,203
4447362057472568,183
4447354734301128,321
4447347185014730,509
4447339634786053,195
4447332085261826,118
4447324539330998,425
4447316985976388,241
4447309439505527,192
4447294340452010,169
4447290561846466,86
4447286795003658,392
4447279236627487,213
4447271691744932,182
4447264136856984,97
4447256948465513,136
4447249037333168,279
4447241488002987,453
4447233942328074,175
4447226316806647,168
4447222467120282,308
4447218855982076,534
4463651203796236,137
4463645632895371,328
4463641154010080,567
4463633523850319,534
4463630449980217,118
4463625522042568,29
4463624955059016,153
4463615752705413,531
4463613559487609,465
4463612150125502,345
4463609994093966,101
4463608052198641,247
4463605330071163,105
4463599038416516,440
4463598628165957,221
4463594429664686,125
4463591040450796,249
4463589417511097,553
4463584807053636,265
4463581754384400,482
4463578570849142,272
4463567468555704,484
4463565094273913,423
4463563621644344,460
4463552482337862,451
4463550036226151,191
4463547482166197,233
4463540888885049,216
4463540217435239,43
4463535708933839,38
4463533611875206,231
4463528221713266,91
4463526049658545,238
4463523679899120,468
4463518511884666,145
4463518453428001,171
4463513680214041,282
4463513475435149,132
4463511960817037,588
4463507992696786,448
4463504242928477,553
4463503413333293,146
4463501122675586,387
4463498375477399,36
4463494848032218,179
4463492083711844,563
4463491073031078,479
4463488099580124,583
4463486476607724,318
4463479715113421,309
4463478566263204,159
4463476523011747,555
4463474778557749,56
4463472874349065,88
4463471951379186,109
4463466918208366,404
4463462015328314,191
4463461885442587,171
4463456307092837,501
4463446785358569,357
4463440075026216,512
4463436677474389,83
4463431685790215,115
4463427982924231,98
4463427911004925,161
4463399779912446,40
4463364497109371,596
4463328670103719,566
4463324630688808,576
4463309837223239,584
4463308373337540,56
4463303265169566,0
4463298663621292,144
4463285175116892,219
4463278657039645,92
4463273028354212,132
4463269509572553,146
4463263088094098,13
4463259187194251,9
4463247690480102,487
4463245458549288,445
4463245022973492,115
4463242204111688,203
4463240425605273,57
4463235942516242,320
4463232351426575,254
4463227608452880,447
4463227126137807,62
4463222947785684,105
4463215435622574,273
4463214966272387,163
4463210319543994,161
4463208708025147,36
4463204958263085,49
4463202534364432,113
4463186650795625,0
4463185270904217,112
4463184427124342,545
4463178882946991,499
4463177561760904,235
4463174793770943,300
4463172981746365,57
4463171723087717,111
4463170963770382,331
4463167922921662,282
4463163497525257,152
4463160322801832,310
4463151434925066,84
4463149766310161,63
4463144934223119,137
4463139208631633,221
4463135060634448,340
4463129997845949,366
4463128203243084,131
4463125745561450,142
4463122675089238,21
4463117821818297,513
4463116248679557,552
4463114634366844,423
4463110826295469,29
4463102747228039,480
4463099388149986,535
4463096162463363,295
4463093888873000,98
4463088755833372,463
4463086259783548,289
4463081540829791,65
4463075702967397,96
4463074675446386,271
4463072658004665,366
4463068328787766,307
4463060679364163,11
4463048708725949,527
4463012994115916,94
4462959780339037,428
4462951182567960,255
4462946492691462,377
4462937131126566,203
4462925185653842,101
4462922682270515,286
4462916713206789,217
4462914532795181,25
4462909641599358,188
4462906156406875,124
4462903803887286,18
4462901731758938,15
4462899223311106,201
4462893825233775,461
4462892767791883,553
4462889051714109,64
4462886770378673,54
4462885310629230,0
4462880998987225,100
4462876783951398,28
4462872593202536,328
4462868646647266,235
4462856902980625,26
4462852859783729,583
4462851857558480,227
4462850791782093,9
4462846773242662,126
4462839873770504,119
4462833724986899,95
4462832760089111,210
4462828969119196,81
4462828021036746,149
4462823176789638,89
4462822995603915,364
4462817891675625,130
4462811894224704,356
4462806805682814,213
4462795556463172,201
4462792914417201,78
4462786287937108,440
4462783666566018,61
4462778637055088,82
4462777626038822,382
4462771007321086,199
4462757812678238,174
4462750346061534,551
4462749692221253,230
4462743652400551,527
4462729559594433,86
4462727789278655,50
4462725789225804,454
4462716221687390,220
4462710676516547,238
4462703135340197,46
4462687662328059,46
4462646990957579,334
4462627637664329,217
4462601213493218,214
4462582356436340,57
4462580494437042,196
4462576194805835,1
4462575498981155,258
4462566484875005,357
4462562093295226,156
4462560969311341,36
4462555416652954,132
4462542770138282,266
4462538344917823,20
4462529445574589,259
4462526978577066,173
4462520682701909,340
4462508993283896,356
4462506007367126,273
4462505583666890,221
4462499271213360,184
4462491947865845,351
4462481365977199,264
4462476936275792,342
4462470247042442,286
4462457890339171,107
4462454182425167,72
4462444699550471,161
4462440291227857,29
4462439213448156,188
4462433870014898,314
4462433106651326,329
4462421278598015,137
4462414986951025,47
4462408695419067,53
4462403661987132,106
4462397525610083,57
4462396490074867,78
4462387157846822,59
4462380697906210,563
4462374876176374,125
4462369181246994,125
4462358581633781,449
4462350688167453,137
4462339489611104,179
4462333197349613,61
4462318097823305,188
4462281537079859,56
4462265250084600,83
4462252369244016,73
4462241296583703,85
4462229921635512,149
4462219687006077,85
4462213806714241,231
4462202398022717,29
4462191740499129,285
4462179254204097,418
4462176179557688,18
4462175995673863,16
4462170253362083,100
4462166273261770,67
4462159368717768,308
4462154213884465,276
4462144584418643,573
4462142889389875,33
4462136761633656,231
4462122752352872,34
4462119405720083,262
4462112238128004,321
4462106235979432,235
4462100837561967,374
4462089982272139,122
4462085662204660,147
4462080381794366,158
4462067048184179,206
4462066478337732,98
4462059460618695,237
4462053303871265,76
4462047972451140,346
4462039382633736,78
4462034474808584,39
4462032042077609,546
4462028666226713,325
4462028154200293,37
4462013344486505,101
4462005455183462,131
4461998533848075,150
4461991961474166,94
4461978904982849,77
4461968292905309,127
4461955962028834,238
4461917076315969,32
4461887762614457,336
4461872763510274,371
4461869869966122,224
4461852308416305,25
4461851977321628,15
4461845086005989,294
4461844980868233,145
4461814299335037,17
4461813922128889,163
4461809748457515,110
4461790903708628,120
4461779189064196,71
4461770440100275,454
4461767524154437,41
4461763443318858,582
4461755893435564,233
4461751380762212,47
4461749354440612,455
4461743058812825,239
4461736767807368,103
4461730405057831,109
4461725719830684,99
4461722637518194,112
4461714881672317,333
4461708837686949,44
4461704295827778,106
4461693365382560,83
4461688697054310,209
4461687253911438,433
4461685278480691,9
4461672616281798,145
4461670254086114,327
4461667796941008,223
4461661916734959,70
4461658585580842,62
4461655361007758,227
4461647391404398,89
4461646171003524,195
4461641447701524,333
4461635017894736,215
4461632329873809,463
4461627199679099,363
4461618409072639,403
4461615972300620,118
4461608421604739,61
4461600620913825,74
4461593322821140,171
4461556035090682,17
4461532924417253,294
4461495180500868,43
4461488883986534,522
4461477542797841,188
4461471721072528,106
4461469699754019,17
4461465111330010,356
4461458844406336,42
4461454067754663,249
4461451186317540,33
4461442055148847,143
4461436425945463,51
4461429815742002,179
4461427579950710,35
4461420756715374,469
4461417421643141,6
4461401420440651,60
4461399038493519,68
4461392420053987,274
4461370822688189,311
4461366419630776,506
4461358621937306,80
4461346593093281,4
4461340028229552,96
4461334802775586,258
4461329627057590,158
4461328074675006,33
4461321795592529,226
4461316863896477,300
4461315219644871,52
4461313193899499,279
4461302590661287,393
4461298681258641,62
4461267677289683,46
4461262244763696,399
4461255400317878,199
4461246264993853,113
4461238484588806,107
4461223385000656,320
4461179570796937,247
4461177138714471,85
4461162785688622,27
4461154040362349,482
4461146586934245,88
4461136030367749,120
4461132456361179,81
4461128748928253,110
4461126357672115,15
4461122867977881,260
4461119000953788,23
4461116874636509,570
4461107836510266,111
4461102698053184,234
4461097635962123,100
4461092329697998,278
4461087422300007,194
4461084502659233,75
4461069709745309,63
4461064839935881,83
4461059962013610,38
4461056045244016,511
4461046134195947,215
4461041344172421,582
4461038038599890,164
4461028350352253,305
4461022859970769,250
4461017965112042,341
4461013250310045,402
4461003028561127,292
4460999354869147,198
4460978018500631,29
4460971727180191,161
4460962905869591,213
4460957692571424,293
4460948473126031,346
4460946561250924,379
4460940026019860,497
4460928839467150,572
4460924951639656,175
4460919599762592,572
4460913354954409,592
4460905264174791,316
4460898654009149,244
4460893171261766,85
4460873613488884,101
4460834895915291,144
4460809164267332,262
4460775337329336,123
4460768936746517,78
4460766751498368,369
4460762694829503,195
4460756563558768,187
4460750271227660,333
4460740763249399,502
4460738942349958,66
4460732655300723,95
4460726653254401,17
4460726364293909,97
4460724548233624,3
4460707967471368,496
4460699780444031,381
4460697825793867,123
4460690356368911,147
4460681972143357,262
4460679887372978,11
4460679597880994,242
4460675663777601,173
4460673046628296,163
4460672299398322,107
4460665961935964,70
4460663445908411,114
4460659934479781,118
4460657153487859,113
4460651974436045,338
4460646727279127,67
4460640762939816,511
4460634509313921,366
4460630058509533,180
4460620835090511,6
4460618146382324,131
4460605563505332,96
4460594537398037,462
4460588975161348,117
4460582226441397,174
4460580720899659,65
4460567194113747,397
4460560407736061,280
4460536140256432,140
4460531044310331,140
4460516586327016,122
4460514920678155,111
4460502975356671,243
4460498608885767,191
4460453310303025,119
4460430409743877,109
4460407760354698,232
4460394276262438,156
4460388831381459,545
4460384154638607,536
4460380396798413,301
4460377629223109,532
4460372029003508,513
4460368891916856,93
4460365246755279,40
4460364772763893,22
4460362872890390,24
4460359353834252,82
4460350696923042,46
4460346955898836,29
4460341875981768,35
4460338352853772,4
4460337728194325,144
4460332489286847,93
4460330178463044,205
4460324994923140,540
4460321568084360,117
4460316236416849,499
4460313213134899,22
4460306757852486,203
4460302399613627,119
4460300973928234,12
4460293113065313,110
4460283597077838,481
4460276462416654,144
4460269650479262,31
4460263375940583,526
4460255758682291,153
4460253397264892,7
4460248208790327,165
4460241482109310,75
4460236230735247,337
4460233114425185,234
4460220413500355,248
4460213891114678,378
4460211718645579,233
4460205893107946,329
4460204915248867,227
4460192442000164,66
4460185798548530,89
4460180920444767,187
4460174808685916,421
4460168450885806,117
4460151320455701,270
4460125852730962,182
4460110505994298,37
4460090922948139,57
4460073914663625,171
4460068273262845,279
4460056949143365,236
4460049302575062,337
4460045008111013,320
4460039336873731,46
4460027924277430,229
4460022652548083,178
4460017313103529,14
4460012615325912,16
4460006101168360,121
4460004184828732,272
4459996169467976,549
4459991442306211,176
4459984273956657,150
4459978876690613,334
4459977605330319,246
4459970189518083,240
4459964486098857,464
4459962300116403,303
4459956453166364,185
4459951243850678,9
4459946710062151,142
4459940695215611,127
4459933615039514,225
4459931409411133,247
4459926010945169,393
4459914770463145,168
4459908109915390,336
4459894294071852,53
4459887424035557,559
4459880796529669,167
4459872395017139,466
4459865982194904,152
4459862253128035,15
4459851436003312,221
4459844444774745,527
4459829739274350,225
4459822529309129,434
4459815616808419,174
4459808419298683,488
4459790190999279,249
4459754321229013,151
4459728534788626,144
4459713435499235,154
4459705885849319,135
4459692741181328,309
4459685039905770,107
4459684117679316,558
4459663582424128,129
4459651791517001,301
4459645416874049,121
4459637942391385,164
4459634162737913,39
4459627875829336,166
4459625283587645,183
4459622260025990,118
4459622083527639,150
4459616660444992,56
4459615431090011,585
4459608980341881,255
4459604107078514,249
4459598947718956,228
4459594741228538,145
4459589027768682,116
4459587396303900,206
4459579171584878,114
4459572880647695,410
4459564957395260,65
4459558414048439,334
4459554563481286,11
4459552373933352,61
4459546334870241,273
4459539795206427,118
4459530983758710,584
4459525950520186,64
4459524117577326,97
4459512108464497,172
4459505817874047,97
4459492227968359,430
4459479644605434,232
4459479275908512,20
4459473857067534,174
4459466185163657,424
4459459764051141,119
4459452952454510,350
4459433058549804,434
4459387789279021,99
4459362120135249,165
4459344857378627,341
4459339110246890,80
4459319921298499,175
4459319124694784,87
4459312531274539,52
4459307678946718,89
4459304087888071,99
4459301113995019,138
4459297935719358,33
4459292616918292,229
4459287025879260,584
4459281925617678,537
4459275738488640,45
4459270004806289,112
4459263176832327,105
4459249339723910,96
4459243765471641,73
4459227403340287,283
4459226204105709,24
4459217173452073,95
4459212870960978,197
4459208084671289,91
4459207203749703,34
4459205157001712,204
4459201310885397,158
4459199679454458,252
4459198391738394,199
4459194944556301,180
4459188799348116,122
4459181245817517,379
4459177504036369,165
4459171073835267,66
4459169857937781,69
4459168251375883,371
4459162295194788,439
4459155483604228,128
4459151730124725,33
4459143748429509,114
4459139658925765,140
4459133980291531,104
4459133363479826,150
4459127071567153,262
4459119521614323,120
4459114488604114,354
4459103680465607,174
4459101028909069,203
4459090581096617,234
4459084290041765,220
4459082263909091,267
4459081773798918,200
4459077998083084,113
4459062797821008,404
4459038085326351,99
4459019361657958,154
4458994686568090,161
4458988659521761,460
4458963431361352,219
4458958531954813,53
4458952031283749,157
4458947077353695,500
4458944707460554,33
4458942367093883,315
4458937992655864,58
4458936692679144,76
4458932292268389,49
4458924561957683,40
4458919483048534,96
4458910788265184,449
4458908380412491,101
4458903590775550,67
4458899522751673,223
4458893671737496,116
4458889455600977,88
4458888508027983,128
4458885257148100,188
4458883214665648,54
4458877879827345,7
4458876944142860,52
4458876474374218,49
4458871164516536,190
4458868002277402,15
4458858036778560,41
4458835621888297,77
4458830962113739,66
4458819595284520,405
4458813308571379,126
4458808451496645,12
4458807788719459,193
4458807465399479,111
4458806765746314,280
4458800658845946,269
4458794882577524,129
4458792454319845,195
4458789850034390,297
4458783843906176,88
4458778524983275,254
4458772602310968,168
4458768941363574,101
4458766181307721,98
4458761844886564,132
4458757520144385,298
4458753070139329,173
4458746962927579,164
4458731972331349,437
4458728193246668,316
4458722426618989,152
4458715643844273,125
4458705292816517,536
4458669544372230,106
4458629576785291,265
4458624959111076,253
4458624275670961,98
4458610921245290,144
4458596529662890,55
4458590326295179,199
4458579886715300,217
4458573423363294,59
4458567899369363,75
4458565215566055,45
4458561645868274,98
4458556554077646,74
4458555224565808,111
4458545636626273,120
4458542347727850,269
4458537448895038,107
4458532109312897,48
4458528720696099,136
4458528129280823,57
4458508453476139,87
4458506477932761,259
4458501839087821,568
4458500157873762,67
4458494637906059,227
4458489461792301,85
4458483602695109,117
4458478577741483,241
4458474924599400,6
4458471501880659,472
4458465713895587,116
4458460303312252,160
4458451570628008,262
4458445082174504,122
4458442418782636,556
4458435011609152,111
4458430460980899,56
4458424945141953,162
4458423980462464,223
4458423422707507,580
4458418657906621,503
4458415051450091,104
4458412424854920,175
4458407660649976,70
4458399964572054,281
4458395673728962,215
4458393660002989,462
4458388815950306,329
4458386831296194,130
4458378119642917,242
4458371811590143,279
4458368112165361,188
4458356343105594,45
4458317121889564,115
4458294334257565,528
4458247525963961,548
4458233504335989,68
4458228106627644,104
4458222482001874,465
4458216841135815,252
4458216073719813,48
4458211341521241,199
4458206442915079,10
4458203733092955,39
4458201116252557,384
4458193184495844,112
4458188298375356,104
4458183307675636,200
4458179993743511,114
4458177338609968,51
4458173849167471,499
4458168014438454,149
4458166995494758,47
4458163895621088,90
4458159277905811,487
4458156438355876,195
4458146598673261,113
4458140785440176,79
4458138058693735,49
4458137442340250,51
4458135277955131,6
4458131688079008,325
4458128018129568,98
4458115410085119,503
4458109592290461,458
4458091846633135,361
4458086205074906,438
4458083759607112,62
4458082694264631,124
4458077657208559,285
4458072640648517,146
4458067595335192,38
4458057272329722,366
4458055867465291,45
4458052180960680,296
4458049719073762,81
4458043397534499,239
4458037039156967,112
4458024808868539,110
4458022501635155,212
4458020127834972,244
4458014163428683,551
4458007478011312,233
4458001232414742,211
4457993829258194,97
4457988636935923,46
4457961894093434,156
4457933573922756,63
4457870495839671,177
4457868608439984,58
4457858160239912,216
4457846223641928,53
4457845589981837,81
4457835938984423,43
4457832085105813,156
4457829702159382,462
4457825344128983,37
4457817760709326,113
4457812983716450,92
4457805576397072,21
4457794868321103,246
4457792586820263,138
4457790653474081,139
4457784491693396,73
4457782918684774,205
4457779882791453,18
4457779202999116,125
4457775285745637,246
4457770638437325,85
4457765609023553,32
4457760412746179,169
4457758780690161,178
4457750341737502,152
4457743236235484,6
4457742704181044,84
4457735498362507,348
4457735405803336,241
4457730259575349,272
4457724274009354,418
4457720310457101,119
4457716527072123,188
4457706460581421,183
4457701192781034,294
